	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022
Cd	0.42776035050423866	0.2950427933968935	0.3386526982580095	0.3863269597535332	0.5676674251877951	0.4640482227431469	0.5811217767739507	0.6231655001128923	0.544748848083165	0.5928674873280232	0.6256562828141408	0.6221213245727009	0.48396854204476714	0.6305215804592509	0.7386516250335751	0.5572566994427433	0.5674422388545396	0.5190686806308938	0.6869930450456578	0.5782197611782876	0.6869360214616699	0.5081907255192593	0.5639097744360901	0.4253706199460917	0.5169294391315585	0.5793559191617444	0.5465947634269539
Nb	0.412205428667721	0.6534832118212187	0.579851382628822	0.7457577387647318	0.8319263989821135	1.1577285557097068	0.4211368341803124	0.397380898622714	0.254216129105477	0.4344677769732078	0.374081204060203	0.38418720394665035	0.5015319165544563	0.41191667720547054	0.4431909750201451	0.42412369957587637	0.16270745200130166	0.19360761078194108	0.27037597564915744	0.2090631709797717	0.35566214128932605	0.20789620589424246	0.19632414369256473	0.1768867924528302	0.21107952097871976	0.14257587073121053	0.2025328810912374
Sb	0.39405801985845024	0.34868693765087416	0.3898160555487879	0.5281431854858428	0.8196921872323767	0.6123522939291011	0.7034632034632035	0.6976744186046512	0.5265905531470595	0.724112961622013	0.7634756737836892	0.5806465696011875	0.48396854204476714	0.4191432855774963	0.5429569087909136	0.627626999372373	0.42914090465343313	0.6459150463156138	0.6988963898855578	0.5085320375183636	0.8292008779774003	0.5120406552580415	0.722639933166249	0.5432951482479784	0.7990867579908676	0.8215085884988798	0.7784095068446353
Tc	0.3188758976486143	0.07558947599424545	0.11694481666463638	0.05868257616509365	0.06117105874868482	0.10046404822274314	0.08469791078486731	0.10160307067058026	0.108949769616633	0.24212527154236063	0.09844242212110606	0.10696121018969243	0.07610795620865289	0.06865277953424509	0.08825447987414144	0.0836835999163164	0.10372600065082982	0.17691729950763582	0.13603822674171442	0.12995818736580403	0.19713844402894073	0.21174613563302472	0.14828738512949038	0.12003032345013478	0.1378478504350823	0.24215266933713536	0.21717381225445936
Sm	0.30591346278484954	0.3243032357172466	0.47508831770008525	0.48902146804244706	0.6337321686363748	0.420992202076257	0.32938076416337286	0.39963874463761573	0.35635653812107043	0.40957639391745115	0.2318865943297165	0.37763855842483246	0.2614991315887048	0.3143574641831222	0.335750738651625	0.3252248996747751	0.25219655060201757	0.25536176249687054	0.2482697638036288	0.30323577052020945	0.32924152507926185	0.31184430884136366	0.3404344193817878	0.292705525606469	0.3596967347290428	0.2579944327517143	0.605158488079842
Nd	0.2825810800300729	0.16824754334203018	0.2533804361067121	0.27385202210377035	0.39149477599158283	0.27986413433478446	0.3223226049313006	0.34093474825016934	0.4176407835304265	0.2805937726285301	0.35220511025551277	0.412564667874528	0.2712565618718654	0.341457245578219	0.32423928475499786	0.2358355997641644	0.3376179629027009	0.24367854460485686	0.20235686227830021	0.24484875880513807	0.28656206812454277	0.26564515197597643	0.3258145363408521	0.3011287061994609	0.3704660980442836	0.3213614864100301	0.4197066933456968
Ge	0.27739610608456694	0.19506961546902052	0.2753075892313315	0.2640715927429214	0.2985147666935819	0.32531215614983494	0.21409749670619235	0.39286520659291035	0.23151826043534512	0.30774800868935553	0.3150157507875394	0.24011700246665652	0.20490603594637313	0.29809759534606417	0.21296189708760216	0.3176172996823827	0.5287992190042304	0.27372110489860635	0.2788783648205146	0.2504991147775643	0.45524754085033736	0.4138674469190937	0.3529657477025898	0.5475067385444744	0.29938830016369433	0.37341299477221807	0.3831043654376418
La	0.2644336712208021	0.299919533783619	0.3094164940918504	0.2714069147635581	0.4012821453913724	0.2894321389274267	0.32938076416337286	0.39286520659291035	0.4766552420727693	0.44351918899348297	0.4790864543227162	0.4409421318024055	0.4293269324590676	0.2944842911600513	0.4259237941752043	0.4279274995720725	0.30100878620240806	0.29208044730034216	0.2788783648205146	0.3465551663088108	0.3007885537761158	0.3253190629271016	0.3717627401837928	0.3137634770889488	0.523391057120703	0.33946635888383464	0.4245870037334375
U	0.2333238275477666	0.23652190875618737	0.2290169326349129	0.37165631571225977	0.3694731948420563	0.3085681481127111	0.5058347449651797	0.5193045834274103	0.7081735025081145	0.4684105720492397	0.6365943297164859	0.5129772325424025	0.731807271237047	0.794926920922838	0.8863819500402902	0.8387378991612621	0.5755776114546046	0.7994659100392222	0.865543217644158	0.5763363091874788	0.8312332330704821	0.7661360180176712	0.9335839598997494	0.6970181940700809	0.8421642112518307	0.9075067327494512	0.9711817671603914
Pb	0.22036139268400176	0.27797420204335427	0.19247167742721402	0.2567362707222847	0.3254300325430033	0.16983208151939913	0.4117259552042161	0.5486565816211334	0.21109017863222643	0.31227371469949317	0.31064053202660136	0.3972844949902862	0.37078235076010385	0.29809759534606417	0.30313495261118145	0.36516479963483517	0.2318581191018549	0.26036885587916214	0.23806689679800025	0.19587900704411046	0.18697666856353143	0.13474754085737936	0.15664160401002505	0.2590128032345014	0.21107952097871976	0.21273225156720305	0.4245870037334375
Mg	0.2177689057112488	0.20482309624247153	0.20708977951029356	0.12959068903124846	0.36457951014216156	0.32531215614983494	0.2893845285149633	0.4447956649356514	0.28599314524366165	0.5000905141202028	0.3412670633531677	0.2641287027133221	0.2283238686259587	0.45708297953063176	0.6120256321706765	0.6333326993666673	0.5552391799544418	0.5941750813652674	0.5645586409781148	0.8626210117904095	0.9165921469799203	0.6968372827195903	0.7247284878863826	1.0360512129380055	0.6224691996209184	0.7332473351890828	0.7222859373856177
Hf	0.2177689057112488	0.39745434151812925	0.38007065416006824	0.24940094870164797	0.23000318089505495	0.1961440941491652	0.19527573875399962	0.3070670580266426	0.36770547245613633	0.529507603186097	0.32814140707035355	0.3710899129030146	0.6322814823488087	0.3522971581362577	0.2609262883235486	0.2757754997242245	0.21965506020175724	0.3321371943586748	0.20065638444402878	0.12430783139337777	0.22965612551825057	0.2194459951105892	0.21512113617376777	0.21900269541778977	0.16154044972861203	0.16747007038269174	0.13664869085673848
Te	0.19702900992922512	0.38770086074467824	0.18516262638567427	0.29341288082546824	0.30585529374342413	0.3492321676314405	0.27056277056277056	0.2799729058478212	0.2746442109085957	0.1878167994207096	0.22094854742737138	0.2946890484818057	0.2907714224381867	0.2547379451139094	0.19953186754153715	0.1084082998915917	0.17897819720143182	0.2019527664190937	0.21936164062101451	0.27498399065807816	0.13007072595723926	0.1366725057267705	0.22765246449456975	0.17899258760107817	0.13354010510898595	0.07468259895444362	0.2562162953563847
Gd	0.19443652295647212	0.16337080295530468	0.2168351808990133	0.23228519732016234	0.31808950549316106	0.2392001148160551	0.27526821005081875	0.34996613230977647	0.326849308849899	0.24212527154236063	0.46596079803990204	0.2815917574381699	0.3161407411744043	0.3035175516250836	0.389470856835885	0.38988949961011055	0.40676863000325414	0.5374280230326296	0.4370228034077576	0.521716201454025	0.506056418177384	0.5062657606498681	0.5221386800334169	0.5685646900269542	0.6655466528818816	0.58161902822097	0.5758766257533978
Yb	0.17110414020169548	0.1731242837287557	0.23632598367645266	0.33008949092865175	0.41351635714110935	0.3875041860020093	0.5270092226613966	0.501241815308196	0.5470186349501782	0.40957639391745115	0.48346167308365423	0.6002925061666412	0.3434615459672541	0.43720980650756086	0.37987797858869576	0.3290286996709713	0.4230393752033843	0.4790119335725611	0.3315931776829289	0.4124759859871172	0.32924152507926185	0.41194248204970263	0.4469507101086049	0.4464285714285714	0.38554320668562075	0.4164120668975038	0.5539152290085649
Bi	0.17110414020169548	0.1609324327619419	0.19247167742721402	0.28607755880483154	0.3474516136925298	0.15069607233411472	0.2587991718426501	0.25513659968390157	0.32003994824885945	0.22175959449674149	0.15094504725236263	0.24666564798847437	0.18148820326678766	0.341457245578219	0.23406622923141857	0.3366362996633637	0.31321184510250566	0.3388133188683969	0.35539986736272894	0.38045730214336837	0.34956507601008047	0.35226857109857745	0.3362573099415205	0.39799528301886794	0.6332385629361592	0.6155656641093534	1.0980698372416486
Eu	0.14517927047416587	0.21213820682255982	0.26312583749543184	0.29341288082546824	0.4502189923903203	0.3324881595943166	0.4399585921325052	0.4380221268909461	0.41310120979640014	0.4616220130340333	0.553465173258663	0.5064285870205846	0.5991062193860625	0.5690954092970317	0.5256897279459729	0.6314307993685692	0.6528636511552229	0.5891679879829759	0.6529834883602292	0.7194786604889442	0.682871311275506	0.7314866503686308	0.6808688387635756	0.6359501347708895	0.8873955371758422	0.6947744811822482	0.827212610722042
Ba	0.1425867835014129	0.10728828850796127	0.07065416006821781	0.07824343488679153	0.04159631994910568	0.08611204133377984	0.07058159232072275	0.05418830435764281	0.06809360601039563	0.11314265025343954	0.024063703185159258	0.04802340049333129	0.044884179302538886	0.06142617116221929	0.06906872337976287	0.0665664999334335	0.07321835340058575	0.06509221396979054	0.06291767986804292	0.060270463705880135	0.044711812047800996	0.09817320833894781	0.13993316624895574	0.10107816711590296	0.07969328853278194	0.07468259895444362	0.08784558697933188
Cs	0.134809322583154	0.10728828850796127	0.08770861249847728	0.12225536701061177	0.07585211284836918	0.16504807922307801	0.08940335027291549	0.08805599458116956	0.1634246544249495	0.11766835626357713	0.185946797339867	0.11350985571151034	0.09367133071834201	0.11020577767339344	0.1036030850696443	0.09319309990680691	0.1179629027009437	0.09680380539097054	0.07142006903940007	0.0696877236599239	0.09755304446792944	0.09817320833894781	0.1294903926482874	0.08633760107816711	0.10123201516326354	0.176522506619594	0.24645567458090337
Ce	0.12703186166489513	0.06339762502743167	0.129126568400536	0.16871240647464422	0.19574738799579142	0.12916806200066977	0.18586485977790326	0.198690449311357	0.25648591597249015	0.2896451846488052	0.2865768288414421	0.20955665669817294	0.21076049411626954	0.22763816371881265	0.23022907793254285	0.2966963997033036	0.16067360885128537	0.2954185095552032	0.2652745421463431	0.2787508946396956	0.26420616210064224	0.3907678684864001	0.2548036758563074	0.34535040431266845	0.26061859222882744	0.3598343404168647	0.33674141675410557
Rb	0.11925440074663624	0.09021969715442198	0.04141795590205872	0.012225536701061178	0.048936846998947854	0.01913600918528441	0.03999623564840956	0.040641228268232105	0.04312595047325056	0.03394279507603186	0.039376968848442426	0.11132697387090437	0.019514860566321252	0.05961951906921284	0.04796439123594643	0.049449399950550595	0.03254149040026033	0.02837352916631895	0.022106211845528592	0.03578558782536633	0.04674416714088286	0.044274191995996075	0.06892230576441102	0.042115902964959574	0.06461617989144482	0.05884083553986466	0.10004636294868353
Lu	0.11406942680113033	0.17068591353539295	0.14130832013643563	0.17849283583549316	0.21042844209547576	0.18179208726020188	0.21880293619424054	0.26868367577331226	0.2247088998343056	0.1878167994207096	0.2515750787539377	0.2597629390321102	0.2693050758152333	0.20234503441672239	0.2513334100763593	0.2453450997546549	0.20135047185161078	0.28540432279062006	0.18705256176985732	0.2674501826948431	0.16868547272579465	0.2406206086738917	0.1733500417710944	0.23795485175202155	0.295080554837598	0.4164120668975038	0.2562162953563847
Sr	0.10629196588287143	0.0390139230938041	0.07552686076257766	0.083133649567216	0.04159631994910568	0.01913600918528441	0.016469038208168644	0.04967261232783925	0.040856163606237374	0.013577118030412744	0.019688484424221213	0.034926109449695486	0.04293269324590676	0.06323282325522574	0.06139442078201143	0.0684683999315316	0.08542141230068337	0.12183927230242843	0.04591290152532862	0.09417259954043772	0.05080887732704659	0.08854838399199215	0.10651629072681705	0.15161725067385445	0.10769363315240803	0.10862923484282708	0.12444791488738685
Tl	0.10629196588287143	0.18043939430884395	0.1510537215251553	0.09291407892806494	0.14436369864689616	0.22963211022341293	0.27526821005081875	0.16482275908783023	0.14980593322287036	0.1244569152787835	0.15094504725236263	0.1309729104363581	0.09171984466170989	0.11743238604541924	0.14581174935727714	0.0855854999144145	0.07728603970061829	0.07343736960694316	0.08672436954784295	0.07345462764154143	0.04877652223396472	0.1097229975552946	0.0647451963241437	0.061068059299191374	0.049539071250107695	0.02715730871070677	0.03416217271418462
Ho	0.10369947891011849	0.10972665870132403	0.09989036423437692	0.18827326519634213	0.12968264454721182	0.12916806200066977	0.11998870694522867	0.11966583878979453	0.11802891708468574	0.08146270818247647	0.1028176408820441	0.08949815546484469	0.12294362156782389	0.07407273581326444	0.094010206822455	0.12932919987067082	0.09559062805076472	0.12684636568472002	0.12073392623327155	0.17139413116359664	0.12803837086415737	0.19057152206972222	0.15246449456975772	0.15372304582210242	0.17230981304385284	0.16973317944191732	0.1537297772138308
Dy	0.10110699193736553	0.19263124527565775	0.06578145937385796	0.1515966550931586	0.19330054564584404	0.1770080849638808	0.15998494259363824	0.1512756829984195	0.14299657262183083	0.18329109341057204	0.19250962548127407	0.16808190172665954	0.1541673984739379	0.17163194883561272	0.22255477533479145	0.2643640997356359	0.2989749430523918	0.38888425269131266	0.3417960446885575	0.5405507213621125	0.564994715876758	0.6968372827195903	0.7832080200501252	0.7328167115902965	0.8486258292409753	0.8599814425057143	0.9467802152216881
Sc	0.10110699193736553	0.01950696154690205	0.16079912291387502	0.19805369455719105	0.11744843279747487	0.1363440654451514	0.27526821005081875	0.1941747572815534	0.22243911296729238	0.2670166545981173	0.3325166258312916	0.32961515793150115	0.3298011435708292	0.1987317302307095	0.3645293733931929	0.3252248996747751	0.20948584445167587	0.23199532671284318	0.17004778342714302	0.1318416393566128	0.1890090236566133	0.2983695547556257	0.2882205513784461	0.2695417789757413	0.2735418282071164	0.22857401498178198	0.2196139674483297
Ca	0.09332953101910663	0.09265806734778474	0.07309051041539773	0.14181622573230965	0.058724216398737435	0.0837200401856193	0.06822887257669866	0.10160307067058026	0.11121955648364619	0.07014844315713252	0.09187959397969898	0.13533867411757	0.20100306383310892	0.16801864464959984	0.147730325006715	0.3461457996538542	0.2623657663520989	0.23700242009513478	0.17174826126141446	0.1864617470900667	0.20526786440126818	0.302219484494408	0.27360066833751046	0.3200808625336927	0.3381580080985612	0.2693099780478421	0.302579244039921
Pr	0.08036709615534182	0.1511789519884909	0.08770861249847728	0.09780429360848943	0.18840686094594924	0.14830407118595418	0.1458686241294937	0.16708060510273198	0.17477358876001545	0.1244569152787835	0.17500875043752187	0.16808190172665954	0.12879807973772026	0.10117251720836119	0.13813744675952574	0.1217215998782784	0.10982753010087862	0.12350830342985897	0.12073392623327155	0.12242437940256903	0.12397366067799366	0.12704768137981481	0.1984126984126984	0.10950134770889489	0.12707848711984146	0.07920881707289475	0.14152900124447915
Er	0.07258963523708294	0.10728828850796127	0.09501766354001706	0.2396205193407991	0.16393843744647532	0.19136009185284408	0.24703557312252966	0.13321291487920522	0.2769139977756089	0.23081100651701664	0.2450122506125306	0.1986422474951431	0.19319711960658043	0.17163194883561272	0.26860059092130006	0.2225222997774777	0.17084282460136674	0.1685721438704832	0.2142602071182002	0.22978114287866802	0.22965612551825057	0.25987025736780306	0.28195488721804507	0.2632243935309973	0.27138795554406825	0.23536334215945864	0.2415753641931627
Tb	0.067404661291577	0.11216502889468678	0.129126568400536	0.16137708445400753	0.18106633389610707	0.117208056259867	0.1976284584980237	0.25287875366899976	0.254216129105477	0.19686821144098476	0.2450122506125306	0.3056034576848355	0.2771110200417618	0.26919116185796105	0.2609262883235486	0.3328324996671675	0.3355841197526847	0.4439622798965201	0.3468974781913718	0.48969751761027613	0.4674416714088286	0.5158905849968238	0.5889724310776943	0.45906334231805934	0.656931162229689	0.45035870278588724	0.4563090212537518
Th	0.062219687346071084	0.09021969715442198	0.04872700694359849	0.10024940094870165	0.048936846998947854	0.0837200401856193	0.007058159232072275	0.11289230074508919	0.12937785141975167	0.06562273714699493	0.06344067203360168	0.12005850123332826	0.09757430283160627	0.11381908185940633	0.09976593377076858	0.1198196998801803	0.10779368695086236	0.1251773345572895	0.1394391824102573	0.20717971898896298	0.22355906023900496	0.2232959248493715	0.22765246449456975	0.2653301886792453	0.09907814250021539	0.22404779686333084	0.23181474341768138
Be	0.057034713400565165	0.19263124527565775	0.07309051041539773	0.017115751381485647	0.019574738799579144	0.06697603214849544	0.09646150950498776	0.24384736960939266	0.12029870395169892	0.15387400434467777	0.30189009450472526	0.22265394774180874	0.13660402396424878	0.07407273581326444	0.1036030850696443	0.0874873999125126	0.02643996095021152	0.0250354669114579	0.05271481286241434	0.02636832787132256	0.016258840744654907	0.026949508171475872	0.07518796992481204	0.19162735849056603	0.16154044972861203	0.15389141602733836	0.024401551938703303
Kr	0.04666476550955331	0.0024383701933627564	0.004872700694359849	0.019560858721697882	0.03670263524921089	0.009568004592642204	0.007058159232072275	0.03160984420862497	0.08398211407948794	0.02036567704561912	0.08969198459922996	0.034926109449695486		0.0072266083720258	0.007674302597751429	0.038037999961962				0.0018834519908087542							
Tm	0.0337023306457885	0.0390139230938041	0.05847240833231819	0.1026945082889139	0.08563948224815875	0.10046404822274314	0.1176359872012046	0.08805599458116956	0.06809360601039563	0.13124547429398986	0.08094154707735388	0.12442426491454017	0.056593095642331635	0.07226608372025799	0.03837151298875715	0.1179177998820822	0.042710706150341685	0.04339480931319369	0.05781624636522863	0.07533807963235017	0.0833265588163564	0.09817320833894781	0.06265664160401002	0.06738544474393532	0.09692426983716723	0.07468259895444362	0.08296527659159122
Ar	0.010369947891011849	0.01463022116017654		0.004890214680424471		0.011960005740802755	0.01176359872012046	0.03160984420862497	0.05901445854234287	0.03846850108616944	0.01750087504375219	0.03274322760908952	0.03317526296274613	0.0144532167440516	0.023022907793254287	0.036136099963863896	0.0020338431500162707										
Xe	0.0077774609182588855	0.004876740386725513			0.02691526584942132		0.007058159232072275	0.013547076089410703	0.011348934335065937		0.01750087504375219	0.015280172884241775	0.0019514860566321253	0.0036133041860129										0.0021057951482479787			
Np	0.0077774609182588855	0.009753480773451026	0.009745401388719698	0.004890214680424471		0.011960005740802755	0.03999623564840956	0.009031384059607135	0.013618721202079125	0.029417089065894284	0.010938046902345117	0.03274322760908952	0.025369318736217634	0.0397463460461419	0.019185756494378575	0.0095094999904905	0.02847380410022779	0.0016690311274305265	0.0017004778342714305	0.01318416393566128	0.016258840744654907	0.02502454330208474	0.03968253968253968	0.04422169811320755	0.030154217282674246	0.0633670536583158	0.04148263829579561
Pa	0.002592486972752962	0.009753480773451026		0.0024451073402122353										0.00180665209300645	0.009592878247189287	0.0057056999942942995											
Ac											0.0021876093804690236		0.0019514860566321253	0.00180665209300645		0.0019018999980981							0.0020885547201336674	0.0021057951482479787			0.0024401551938703302
Am		0.009753480773451026		0.0024451073402122353	0.002446842349947393	0.002392001148160551	0.01176359872012046	0.002257846014901784	0.006809360601039562	0.0022628530050687904	0.008750437521876094		0.0039029721132642506	0.005419956279019349	0.011511453896627144	0.032332299967667705	0.0020338431500162707	0.0016690311274305265		0.015067615926470034	0.0020323550930818634	0.007699859477564535	0.012531328320802004	0.018952156334231807	0.008615490652192644	0.018104872473804514	0.012200775969351652
At					0.002446842349947393					0.0022628530050687904				0.00180665209300645							0.0020323550930818634		0.03341687552213868		0.002153872663048161		
Bk																					0.0020323550930818634	0.0019249648693911337		0.004211590296495957			
Cf																						0.0019249648693911337	0.006265664160401002	0.006317385444743935	0.002153872663048161		
Cm							0.009410878976096368		0.013618721202079125	0.004525706010137581	0.0021876093804690236		0.011708916339792751	0.05600621488319994	0.0038371512988757146		0.006101529450048812			0.0037669039816175085		0.0038499297387822673	0.006265664160401002	0.004211590296495957	0.008615490652192644		
Fr												0.0065486455218179045	0.0019514860566321253														
He			0.004872700694359849					0.024836306163919623	0.0022697868670131876			0.015280172884241775	0.0039029721132642506														
Lr											0.0021876093804690236																
Ne				0.0024451073402122353			0.004705439488048184	0.020320614134116052	0.02496765553714506	0.0022628530050687904		0.015280172884241775	0.0039029721132642506			0.0038037999961962										0.0022631090592255643	
Pm					0.009787369399789572	0.002392001148160551	0.025879917184265012	0.015804922104312485			0.0021876093804690236			0.00180665209300645		0.011411399988588599								0.0021057951482479787	0.002153872663048161		
Po						0.002392001148160551				0.011314265025343953				0.00180665209300645													
Pu		0.009753480773451026	0.014618102083079548	0.007335322020636706	0.02691526584942132		0.030585356672313192	0.004515692029803568	0.0181582949361055	0.004525706010137581	0.008750437521876094	0.03710899129030146	0.08586538649181352	0.009033260465032248	0.03261578604044357	0.0076075999923924	0.020338431500162707	0.00500709338229158	0.006801911337085722	0.0037669039816175085	0.022355906023900498	0.023099578432693602	0.01670843776106934	0.01474056603773585	0.049539071250107695	0.018104872473804514	0.01464093116322198
Ra													0.0019514860566321253													0.0022631090592255643	
